Year,Month,Day,P116,P124,P134,P135,P146,sp_avrg,Bhola,Hatiya,Sandwip,obs,Bias_corrected,RMSE,MAE,PBIAS,,,,,
2000,6,6,14.04,16.44,4.53,0,0,7.002,7.69454,-9.99E+08,-9.99E+08,-665999997.4,,,,,,,,,
2000,6,7,25.66,25.41,27.72,22.84,16.93,23.712,2.79115,-9.99E+08,-9.99E+08,-665999999.1,,,,,,,,,
2000,6,8,34.47,37.68,37.32,34,31,34.894,11.2984,-9.99E+08,-9.99E+08,-665999996.2,,,,,,,,,
2000,6,9,22.05,25.28,17.2,15.24,12.22,18.398,7.48052,-9.99E+08,-9.99E+08,-665999997.5,,,,,,,,,
2000,6,10,15.27,18.91,13.73,12.31,11.62,14.368,31.1933,-9.99E+08,-9.99E+08,-665999989.6,,,,,,,,,
2000,6,11,0,0,0,0,0,0,0.402459,-9.99E+08,-9.99E+08,-665999999.9,,,,,,,,,
2000,6,12,24.46,24.7,36.98,28.38,23.76,27.656,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,6,13,13.54,15.88,15.82,12.14,0,11.476,0.372029,-9.99E+08,-9.99E+08,-665999999.9,,,,,,,,,
2000,6,14,15.77,21.89,0,0,0,7.532,19.5483,-9.99E+08,-9.99E+08,-665999993.5,,,,,,,,,
2000,6,15,30.91,24.56,23.58,21.96,0,20.202,7.91524,-9.99E+08,-9.99E+08,-665999997.4,,,,,,,,,
2000,6,16,31.26,25.22,30.03,28.25,16.7,26.292,0.108444,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,6,17,34.59,29.23,30.38,27.92,16.64,27.752,7.81735,-9.99E+08,-9.99E+08,-665999997.4,,,,,,,,,
2000,6,18,33.22,28.38,28.48,28.01,15.32,26.682,6.07992,-9.99E+08,-9.99E+08,-665999998,,,,,,,,,
2000,6,19,0,0,0,0,0,0,8.46703,-9.99E+08,-9.99E+08,-665999997.2,,,,,,,,,
2000,6,20,0,0,0,0,0,0,8.96694,-9.99E+08,-9.99E+08,-665999997,,,,,,,,,
2000,6,21,0,0,0,0,0,0,7.13034,-9.99E+08,-9.99E+08,-665999997.6,,,,,,,,,
2000,6,22,0,0,0,0,0,0,14.843,-9.99E+08,-9.99E+08,-665999995.1,,,,,,,,,
2000,6,23,0,0,0,0,0,0,29.6429,-9.99E+08,-9.99E+08,-665999990.1,,,,,,,,,
2000,6,24,0,21.29,13.02,18.59,27.24,16.028,38.0609,-9.99E+08,-9.99E+08,-665999987.3,,,,,,,,,
2000,6,25,40.82,55.82,52.2,56.83,73.3,55.794,8.88258,-9.99E+08,-9.99E+08,-665999997,,,,,,,,,
2000,6,26,21.8,21.69,15.41,16.58,15.11,18.118,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,6,27,0,0,0,0,11.22,2.244,18.6772,-9.99E+08,-9.99E+08,-665999993.8,,,,,,,,,
2000,6,28,11.29,28.57,22.83,28.11,39.23,26.006,2.06693,-9.99E+08,-9.99E+08,-665999999.3,,,,,,,,,
2000,6,29,16.56,29.78,35.8,37.23,47.63,33.4,0.716549,-9.99E+08,-9.99E+08,-665999999.8,,,,,,,,,
2000,6,30,20.25,34.34,41.73,40.12,51.74,37.636,1.38391,-9.99E+08,-9.99E+08,-665999999.5,,,,,,,,,
2000,7,1,26.72,34.64,45.95,40.85,46.87,39.006,3.77525,-9.99E+08,-9.99E+08,-665999998.7,,,,,,,,,
2000,7,2,34.35,39.08,55.13,47.4,52.58,45.708,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,7,3,32.87,40.59,46.84,44.1,50.15,42.91,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,7,4,36.98,45.43,52.67,52.15,62.19,49.884,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,7,5,54.03,60.62,68.43,65.59,71.75,64.084,3.27779,-9.99E+08,-9.99E+08,-665999998.9,,,,,,,,,
2000,7,6,35.32,36.75,40.65,39.63,41.98,38.866,15.318,-9.99E+08,-9.99E+08,-665999994.9,,,,,,,,,
2000,7,7,29.33,27.77,15.81,16.72,16.55,21.236,13.8738,-9.99E+08,-9.99E+08,-665999995.4,,,,,,,,,
2000,7,8,32.18,29.07,21.13,19.59,11.47,22.688,20.0607,-9.99E+08,-9.99E+08,-665999993.3,,,,,,,,,
2000,7,9,20.87,18.52,0,0,0,7.878,18.8909,-9.99E+08,-9.99E+08,-665999993.7,,,,,,,,,
2000,7,10,0,0,0,0,0,0,2.06306,-9.99E+08,-9.99E+08,-665999999.3,,,,,,,,,
2000,7,11,0,0,0,0,0,0,10.1796,-9.99E+08,-9.99E+08,-665999996.6,,,,,,,,,
2000,7,12,0,0,0.43,0,10.09,2.104,1.56954,-9.99E+08,-9.99E+08,-665999999.5,,,,,,,,,
2000,7,13,18.48,17.32,19.51,18.77,19.06,18.628,1.09007,-9.99E+08,-9.99E+08,-665999999.6,,,,,,,,,
2000,7,14,18.32,1.91,12.01,7.59,0,7.966,3.80255,-9.99E+08,-9.99E+08,-665999998.7,,,,,,,,,
2000,7,15,11.32,0,1.84,0,0,2.632,3.98391,-9.99E+08,-9.99E+08,-665999998.7,,,,,,,,,
2000,7,16,15.38,15.95,0,0,0,6.266,14.6349,-9.99E+08,-9.99E+08,-665999995.1,,,,,,,,,
2000,7,17,12.54,12.73,8.72,6.38,0.22,8.118,5.06983,-9.99E+08,-9.99E+08,-665999998.3,,,,,,,,,
2000,7,18,20.24,24.17,26.37,27.39,30.02,25.638,16.9961,-9.99E+08,-9.99E+08,-665999994.3,,,,,,,,,
2000,7,19,21.19,26.65,30.2,31.64,34.33,28.802,6.81905,-9.99E+08,-9.99E+08,-665999997.7,,,,,,,,,
2000,7,20,0,0,0,0,0,0,2.97356,-9.99E+08,-9.99E+08,-665999999,,,,,,,,,
2000,7,21,0,0,0,0,0,0,12.9471,-9.99E+08,-9.99E+08,-665999995.7,,,,,,,,,
2000,7,22,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,7,23,23.24,32.43,28.17,31.9,39.6,31.068,0.585466,-9.99E+08,-9.99E+08,-665999999.8,,,,,,,,,
2000,7,24,20.3,27.34,29.01,30.19,33.21,28.01,0.106685,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,7,25,19.46,24.05,26.03,27.26,29.11,25.182,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,7,26,0,0,15.27,12.51,11.15,7.786,6.67879,-9.99E+08,-9.99E+08,-665999997.8,,,,,,,,,
2000,7,27,0,0,1.14,0,0,0.228,10.1655,-9.99E+08,-9.99E+08,-665999996.6,,,,,,,,,
2000,7,28,0,0,0,0,0,0,7.56409,-9.99E+08,-9.99E+08,-665999997.5,,,,,,,,,
2000,7,29,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,7,30,0,0,5.61,0,0,1.122,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,7,31,0,13.03,0,0,15.5,5.706,4.44546,-9.99E+08,-9.99E+08,-665999998.5,,,,,,,,,
2000,8,1,0,0,0,0,0,0,60.3252,-9.99E+08,-9.99E+08,-665999979.9,,,,,,,,,
2000,8,2,0,0,0,0,0,0,36.3863,-9.99E+08,-9.99E+08,-665999987.9,,,,,,,,,
2000,8,3,7.37,20.38,16.65,20.19,27.42,18.402,21.0072,-9.99E+08,-9.99E+08,-665999993,,,,,,,,,
2000,8,4,14.37,24.09,22.4,24.9,31.11,23.374,11.9896,-9.99E+08,-9.99E+08,-665999996,,,,,,,,,
2000,8,5,0,0,13.29,12.65,15.82,8.352,1.45108,-9.99E+08,-9.99E+08,-665999999.5,,,,,,,,,
2000,8,6,0,0,5.34,0,0,1.068,8.80716,-9.99E+08,-9.99E+08,-665999997.1,,,,,,,,,
2000,8,7,18.22,27.52,29.18,30.64,36.35,28.382,8.55238,-9.99E+08,-9.99E+08,-665999997.1,,,,,,,,,
2000,8,8,4.08,20.42,10.64,16.73,25.24,15.422,8.4572,-9.99E+08,-9.99E+08,-665999997.2,,,,,,,,,
2000,8,9,0,10.17,16.76,18.03,22.42,13.476,11.0501,-9.99E+08,-9.99E+08,-665999996.3,,,,,,,,,
2000,8,10,20.76,25.51,36.88,36.01,39.15,31.662,1.79642,-9.99E+08,-9.99E+08,-665999999.4,,,,,,,,,
2000,8,11,46.49,47.83,50.1,50.94,51.55,49.382,19.4851,-9.99E+08,-9.99E+08,-665999993.5,,,,,,,,,
2000,8,12,37.64,38.17,38.69,40.86,40.1,39.092,14.2979,-9.99E+08,-9.99E+08,-665999995.2,,,,,,,,,
2000,8,13,0,0,0,0,0,0,13.6199,-9.99E+08,-9.99E+08,-665999995.5,,,,,,,,,
2000,8,14,0,0,0,0,0,0,0.016958,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,8,15,29.87,33.18,37.51,38.7,40.15,35.882,0.367489,-9.99E+08,-9.99E+08,-665999999.9,,,,,,,,,
2000,8,16,38.99,42.97,40.21,43.58,46.4,42.43,1.57531,-9.99E+08,-9.99E+08,-665999999.5,,,,,,,,,
2000,8,17,22,25.11,17.85,20.54,24.06,21.912,0.0388269,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,8,18,28,34.06,30.41,32.49,37.58,32.508,5.14204,-9.99E+08,-9.99E+08,-665999998.3,,,,,,,,,
2000,8,19,26.89,29.34,23.86,25.02,24.97,26.016,11.5098,-9.99E+08,-9.99E+08,-665999996.2,,,,,,,,,
2000,8,20,26.18,31.3,28.36,31.03,35.09,30.392,0.495754,-9.99E+08,-9.99E+08,-665999999.8,,,,,,,,,
2000,8,21,16.74,18.9,15.69,17.8,18.39,17.504,0.122927,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,8,22,0,0.53,12.75,14.25,18.44,9.194,0.163431,-9.99E+08,-9.99E+08,-665999999.9,,,,,,,,,
2000,8,23,0,0,11.5,11.77,13.99,7.452,5.6387,-9.99E+08,-9.99E+08,-665999998.1,,,,,,,,,
2000,8,24,0,16,27.17,27.01,29.3,19.896,0.683437,-9.99E+08,-9.99E+08,-665999999.8,,,,,,,,,
2000,8,25,0,17.46,26.07,26.63,29.99,20.03,11.0737,-9.99E+08,-9.99E+08,-665999996.3,,,,,,,,,
2000,8,26,0,0,0,0,0,0,4.78013,-9.99E+08,-9.99E+08,-665999998.4,,,,,,,,,
2000,8,27,0,0,13.31,10.97,10.76,7.008,10.8498,-9.99E+08,-9.99E+08,-665999996.4,,,,,,,,,
2000,8,28,34.65,37.86,43.57,42.2,44.98,40.652,5.73935,-9.99E+08,-9.99E+08,-665999998.1,,,,,,,,,
2000,8,29,49.86,47.43,69.28,62.46,60.33,57.872,2.03453,-9.99E+08,-9.99E+08,-665999999.3,,,,,,,,,
2000,8,30,36.63,33.08,49.54,42.41,37.45,39.822,6.11438,-9.99E+08,-9.99E+08,-665999998,,,,,,,,,
2000,8,31,42.02,42.85,53.95,47.74,47.83,46.878,19.7647,-9.99E+08,-9.99E+08,-665999993.4,,,,,,,,,
2000,9,1,46.41,44.25,56.57,49.39,43.82,48.088,9.02332,-9.99E+08,-9.99E+08,-665999997,,,,,,,,,
2000,9,2,41.66,40.3,49.65,46.1,42.24,43.99,8.75555,-9.99E+08,-9.99E+08,-665999997.1,,,,,,,,,
2000,9,3,30.46,27.56,38.08,34.29,29.37,31.952,21.4001,-9.99E+08,-9.99E+08,-665999992.9,,,,,,,,,
2000,9,4,32.76,32.17,37.64,36.16,32.66,34.278,17.2983,-9.99E+08,-9.99E+08,-665999994.2,,,,,,,,,
2000,9,5,26.95,26.08,22.15,22.95,20.32,23.69,0.75087,-9.99E+08,-9.99E+08,-665999999.7,,,,,,,,,
2000,9,6,0,0,0,0,0,0,4.59385,-9.99E+08,-9.99E+08,-665999998.5,,,,,,,,,
2000,9,7,0,0,11.37,7.96,0,3.866,12.2313,-9.99E+08,-9.99E+08,-665999995.9,,,,,,,,,
2000,9,8,0,0,15.56,11.67,0,5.446,0.438338,-9.99E+08,-9.99E+08,-665999999.9,,,,,,,,,
2000,9,9,35.47,47.44,45.02,48.77,63.11,47.962,7.30196,-9.99E+08,-9.99E+08,-665999997.6,,,,,,,,,
2000,9,10,51.2,51.58,58.21,58.51,56.17,55.134,9.25126,-9.99E+08,-9.99E+08,-665999996.9,,,,,,,,,
2000,9,11,48.38,47,48.38,45.91,40.4,46.014,0.0414261,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,9,12,40.77,42.98,39.49,40.66,38.56,40.492,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,9,13,29.99,26.07,28.14,29.19,21.66,27.01,14.3616,-9.99E+08,-9.99E+08,-665999995.2,,,,,,,,,
2000,9,14,24.44,22.84,22.69,23.64,20.33,22.788,3.57605,-9.99E+08,-9.99E+08,-665999998.8,,,,,,,,,
2000,9,15,25.17,22.27,23.72,24.79,21.1,23.41,8.23478,-9.99E+08,-9.99E+08,-665999997.3,,,,,,,,,
2000,9,16,14.65,9.13,10.98,14.04,11,11.96,14.6129,-9.99E+08,-9.99E+08,-665999995.1,,,,,,,,,
2000,9,17,0,0,0,0,0,0,33.8278,-9.99E+08,-9.99E+08,-665999988.7,,,,,,,,,
2000,9,18,4.11,0,0,0,0,0.822,57.3448,-9.99E+08,-9.99E+08,-665999980.9,,,,,,,,,
2000,9,19,15.3,7.21,12.13,10.24,0,8.976,30.3223,-9.99E+08,-9.99E+08,-665999989.9,,,,,,,,,
2000,9,20,24.95,24.92,24.15,24.55,23.74,24.462,27.6465,-9.99E+08,-9.99E+08,-665999990.8,,,,,,,,,
2000,9,21,24.38,27.49,29.97,30.64,31.91,28.878,8.45241,-9.99E+08,-9.99E+08,-665999997.2,,,,,,,,,
2000,9,22,39.12,42.12,42.11,44.07,45.07,42.498,2.89067,-9.99E+08,-9.99E+08,-665999999,,,,,,,,,
2000,9,23,39.51,44.49,42.85,45.69,48.18,44.144,17.6016,-9.99E+08,-9.99E+08,-665999994.1,,,,,,,,,
2000,9,24,50.59,55.78,55.57,58.51,61.78,56.446,0.318777,-9.99E+08,-9.99E+08,-665999999.9,,,,,,,,,
2000,9,25,41.45,46.01,45.06,47.17,52.18,46.374,0.308973,-9.99E+08,-9.99E+08,-665999999.9,,,,,,,,,
2000,9,26,33.41,32.82,30.01,32.92,30.22,31.876,5.5133,-9.99E+08,-9.99E+08,-665999998.2,,,,,,,,,
2000,9,27,23.65,20.89,19.22,21.08,17.3,20.428,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,9,28,22.72,14.22,17.99,18.39,1.97,15.058,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,9,29,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,9,30,9.55,0,14.74,6.1,0,6.078,1.85182,-9.99E+08,-9.99E+08,-665999999.4,,,,,,,,,
2000,10,1,17.43,0,22.8,20.54,10.97,14.348,16.0685,-9.99E+08,-9.99E+08,-665999994.6,,,,,,,,,
2000,10,2,4.55,0,4.32,0,0,1.774,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,10,3,20.29,11.27,19.59,18.64,9.81,15.92,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,10,4,24.27,20.86,28.41,27.87,23.54,24.99,3.39631,-9.99E+08,-9.99E+08,-665999998.9,,,,,,,,,
2000,10,5,34.06,31.24,32.4,31.88,27.28,31.372,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,10,6,36.85,35.38,36.37,36.72,31.87,35.438,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,10,7,14.77,0,0,0,0,2.954,2.20298,-9.99E+08,-9.99E+08,-665999999.3,,,,,,,,,
2000,10,8,0,0,0,0,0,0,0.846496,-9.99E+08,-9.99E+08,-665999999.7,,,,,,,,,
2000,10,9,0,0,0,0,0,0,2.56238,-9.99E+08,-9.99E+08,-665999999.1,,,,,,,,,
2000,10,10,0,0,0,0,0,0,3.64132,-9.99E+08,-9.99E+08,-665999998.8,,,,,,,,,
2000,10,11,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,10,12,0,0,0,0,0,0,1.5584,-9.99E+08,-9.99E+08,-665999999.5,,,,,,,,,
2000,10,13,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,10,14,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,10,15,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,10,16,0.34,0,14.81,7.11,0,4.452,14.2749,-9.99E+08,-9.99E+08,-665999995.2,,,,,,,,,
2000,10,17,21.37,13.64,29.22,24.53,15.9,20.932,1.41735,-9.99E+08,-9.99E+08,-665999999.5,,,,,,,,,
2000,10,18,25.95,22.85,36.31,31.57,26.22,28.58,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,10,19,38.32,40.16,52.97,50.3,48.54,46.058,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,10,20,35.03,36.08,46.84,43.05,42.98,40.796,2.36703,-9.99E+08,-9.99E+08,-665999999.2,,,,,,,,,
2000,10,21,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,10,22,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,10,23,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,10,24,0,0,6.98,0,0,1.396,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,10,25,0,0,6.14,0,0,1.228,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,10,26,12.26,0,13.74,11.48,0,7.496,12.9118,-9.99E+08,-9.99E+08,-665999995.7,,,,,,,,,
2000,10,27,0,0,0,0,0,0,63.1231,-9.99E+08,-9.99E+08,-665999979,,,,,,,,,
2000,10,28,12.38,0,17.96,15.94,0,9.256,35.9313,-9.99E+08,-9.99E+08,-665999988,,,,,,,,,
2000,10,29,0.63,0,13.53,5.33,0,3.898,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,10,30,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,10,31,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,11,1,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,11,2,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,11,3,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,11,4,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,11,5,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,11,6,0,0,0,0,0,0,0.225505,-9.99E+08,-9.99E+08,-665999999.9,,,,,,,,,
2000,11,7,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,11,8,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,11,9,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,11,10,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,11,11,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,11,12,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,11,13,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,11,14,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,11,15,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,11,16,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,11,17,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,11,18,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,11,19,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,11,20,0,0,0,0,0,0,0.151382,-9.99E+08,-9.99E+08,-665999999.9,,,,,,,,,
2000,11,21,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,11,22,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,11,23,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,11,24,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,11,25,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,11,26,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,11,27,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,11,28,0,0,18.58,12.71,0,6.258,1.00156,-9.99E+08,-9.99E+08,-665999999.7,,,,,,,,,
2000,11,29,10.48,0,17.93,12.36,0,8.154,1.43999,-9.99E+08,-9.99E+08,-665999999.5,,,,,,,,,
2000,11,30,0,0,0,0,0,0,1.49066,-9.99E+08,-9.99E+08,-665999999.5,,,,,,,,,
2000,12,1,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,2,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,3,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,4,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,5,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,6,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,7,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,8,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,9,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,10,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,11,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,12,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,13,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,14,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,15,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,16,0,0,1.2,0,0,0.24,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,17,9.72,0,11.41,0,0,4.226,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,18,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,19,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,20,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,21,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,22,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,23,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,24,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,25,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,26,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,27,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,28,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,29,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,30,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2000,12,31,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2001,1,1,0,0,0,0,0,0,2.44338,-9.99E+08,-9.99E+08,-665999999.2,,,,,,,,,
2001,1,2,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2001,1,3,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2001,1,4,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2001,1,5,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2001,1,6,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2001,1,7,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2001,1,8,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2001,1,9,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2001,1,10,53.41,70.46,60.94,62.5,73.39,64.14,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2001,1,11,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2001,1,12,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2001,1,13,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2001,1,14,0,0,0,0,0,0,0.0934819,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2001,1,15,0,0,0,0,0,0,0.103239,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2001,1,16,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2001,1,17,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2001,1,18,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2001,1,19,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2001,1,20,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2001,1,21,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2001,1,22,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2001,1,23,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2001,1,24,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2001,1,25,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2001,1,26,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2001,1,27,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
2001,1,28,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
