Year,Month,Day,P136,sp_avrg,Chandpur,Mcourt,obs,Bias_corrected,RMSE,MAE,PBIAS,,,,,
2002,6,1,0,0,8.41185,11.6343,10.023075,,,,,,,,,
2002,6,2,0,0,12.9781,52.7521,32.8651,,,,,,,,,
2002,6,3,0,0,19.4763,42.0719,30.7741,,,,,,,,,
2002,6,4,0,0,23.3275,0,11.66375,,,,,,,,,
2002,6,5,0,0,0.0346193,46.194,23.11430965,,,,,,,,,
2002,6,6,0,0,0,0,0,,,,,,,,,
2002,6,7,0,0,28.0624,1.4221,14.74225,,,,,,,,,
2002,6,8,13.69,13.69,10.3438,0,5.1719,,,,,,,,,
2002,6,9,32.42,32.42,16.387,0,8.1935,,,,,,,,,
2002,6,10,24.27,24.27,14.8532,56.1813,35.51725,,,,,,,,,
2002,6,11,16.14,16.14,1.71322,25.3994,13.55631,,,,,,,,,
2002,6,12,26.1,26.1,1.23577,0,0.617885,,,,,,,,,
2002,6,13,14.28,14.28,48.0404,10.7628,29.4016,,,,,,,,,
2002,6,14,0,0,19.9135,11.7896,15.85155,,,,,,,,,
2002,6,15,0,0,44.122,41.8964,43.0092,,,,,,,,,
2002,6,16,0,0,27.5522,13.3713,20.46175,,,,,,,,,
2002,6,17,0,0,2.60398,20.4965,11.55024,,,,,,,,,
2002,6,18,3.59,3.59,15.8825,27.5376,21.71005,,,,,,,,,
2002,6,19,22.54,22.54,15.3623,57.7945,36.5784,,,,,,,,,
2002,6,20,21.95,21.95,0.0238805,15.0449,7.53439025,,,,,,,,,
2002,6,21,19.85,19.85,18.9894,9.54853,14.268965,,,,,,,,,
2002,6,22,16.31,16.31,22.6642,4.69126,13.67773,,,,,,,,,
2002,6,23,11.29,11.29,4.49592,1.98659,3.241255,,,,,,,,,
2002,6,24,0,0,0.0454982,13.4204,6.7329491,,,,,,,,,
2002,6,25,0,0,0,50.6192,25.3096,,,,,,,,,
2002,6,26,0,0,2.41884,1.76818,2.09351,,,,,,,,,
2002,6,27,23.1,23.1,0,9.39372,4.69686,,,,,,,,,
2002,6,28,57.14,57.14,18.309,56.2833,37.29615,,,,,,,,,
2002,6,29,54.05,54.05,19.91,67.2105,43.56025,,,,,,,,,
2002,6,30,46.54,46.54,32.3037,27.0495,29.6766,,,,,,,,,
2002,7,1,22.14,22.14,22.6835,27.1691,24.9263,,,,,,,,,
2002,7,2,0,0,13.7652,12.4819,13.12355,,,,,,,,,
2002,7,3,0,0,8.6513,0.171676,4.411488,,,,,,,,,
2002,7,4,0,0,58.8993,2.34672,30.62301,,,,,,,,,
2002,7,5,16.25,16.25,48.0984,7.36939,27.733895,,,,,,,,,
2002,7,6,0,0,32.6354,0,16.3177,,,,,,,,,
2002,7,7,0,0,39.4454,25.3669,32.40615,,,,,,,,,
2002,7,8,0,0,17.1555,78.5037,47.8296,,,,,,,,,
2002,7,9,0,0,22.1451,49.9701,36.0576,,,,,,,,,
2002,7,10,0,0,9.57763,4.05657,6.8171,,,,,,,,,
2002,7,11,0,0,3.04634,28.6559,15.85112,,,,,,,,,
2002,7,12,19.27,19.27,2.64732,35.4261,19.03671,,,,,,,,,
2002,7,13,41.97,41.97,4.52631,4.19725,4.36178,,,,,,,,,
2002,7,14,40.15,40.15,14.4,5.79589,10.097945,,,,,,,,,
2002,7,15,60.56,60.56,18.9536,0,9.4768,,,,,,,,,
2002,7,16,79.95,79.95,23.317,28.6031,25.96005,,,,,,,,,
2002,7,17,72.91,72.91,9.77406,9.08225,9.428155,,,,,,,,,
2002,7,18,63.67,63.67,0,5.1282,2.5641,,,,,,,,,
2002,7,19,18.64,18.64,2.24161,64.3586,33.300105,,,,,,,,,
2002,7,20,23.51,23.51,30.6809,101.092,65.88645,,,,,,,,,
2002,7,21,0,0,43.2939,68.4529,55.8734,,,,,,,,,
2002,7,22,0,0,14.688,14.1939,14.44095,,,,,,,,,
2002,7,23,0,0,16.6709,31.6125,24.1417,,,,,,,,,
2002,7,24,0,0,15.7358,64.5834,40.1596,,,,,,,,,
2002,7,25,0,0,16.4099,1.14148,8.77569,,,,,,,,,
2002,7,26,21.83,21.83,6.68723,13.9022,10.294715,,,,,,,,,
2002,7,27,20.83,20.83,20.9751,0.339805,10.6574525,,,,,,,,,
2002,7,28,9.05,9.05,12.9023,0,6.45115,,,,,,,,,
2002,7,29,27.52,27.52,12.6879,14.1208,13.40435,,,,,,,,,
2002,7,30,36.19,36.19,12.8862,13.0591,12.97265,,,,,,,,,
2002,7,31,1.74,1.74,1.75387,6.99392,4.373895,,,,,,,,,
2002,8,1,0,0,3.79631,18.2675,11.031905,,,,,,,,,
2002,8,2,0,0,30.5756,38.0415,34.30855,,,,,,,,,
2002,8,3,12.24,12.24,4.36433,29.08,16.722165,,,,,,,,,
2002,8,4,0,0,0,13.9817,6.99085,,,,,,,,,
2002,8,5,0,0,7.8236,3.68801,5.755805,,,,,,,,,
2002,8,6,0,0,2.65879,1.36006,2.009425,,,,,,,,,
2002,8,7,0,0,3.14798,24.0331,13.59054,,,,,,,,,
2002,8,8,0,0,13.2067,28.7926,20.99965,,,,,,,,,
2002,8,9,12.66,12.66,5.95841,24.655,15.306705,,,,,,,,,
2002,8,10,6.01,6.01,12.1621,22.2045,17.1833,,,,,,,,,
2002,8,11,24.96,24.96,17.1785,0,8.58925,,,,,,,,,
2002,8,12,10.82,10.82,20.7574,41.3603,31.05885,,,,,,,,,
2002,8,13,20.21,20.21,21.8759,10.854,16.36495,,,,,,,,,
2002,8,14,27.93,27.93,14.0137,0.197312,7.105506,,,,,,,,,
2002,8,15,20.84,20.84,0.297939,12.4145,6.3562195,,,,,,,,,
2002,8,16,0,0,2.58631,29.6817,16.134005,,,,,,,,,
2002,8,17,11.21,11.21,0.0251475,16.294,8.15957375,,,,,,,,,
2002,8,18,26.86,26.86,6.89009,14.6876,10.788845,,,,,,,,,
2002,8,19,41.01,41.01,13.0175,13.9114,13.46445,,,,,,,,,
2002,8,20,36.09,36.09,11.0713,19.2846,15.17795,,,,,,,,,
2002,8,21,37.23,37.23,5.30358,12.476,8.88979,,,,,,,,,
2002,8,22,30.02,30.02,6.63062,0.67253,3.651575,,,,,,,,,
2002,8,23,0,0,5.65489,0.371308,3.013099,,,,,,,,,
2002,8,24,31.11,31.11,2.34932,1.55073,1.950025,,,,,,,,,
2002,8,25,42.5,42.5,6.57382,34.7394,20.65661,,,,,,,,,
2002,8,26,29.43,29.43,10.8455,47.0743,28.9599,,,,,,,,,
2002,8,27,28.41,28.41,11.8704,0,5.9352,,,,,,,,,
2002,8,28,17.46,17.46,12.8641,4.27936,8.57173,,,,,,,,,
2002,8,29,24.5,24.5,0,0,0,,,,,,,,,
2002,8,30,35.79,35.79,0.02792,14.5432,7.28556,,,,,,,,,
2002,8,31,39.59,39.59,0,0,0,,,,,,,,,
2002,9,1,26.57,26.57,0,0,0,,,,,,,,,
2002,9,2,17.83,17.83,0,0,0,,,,,,,,,
2002,9,3,0.36,0.36,1.44297,0.25377,0.84837,,,,,,,,,
2002,9,4,24.9,24.9,4.16325,3.69087,3.92706,,,,,,,,,
2002,9,5,10.46,10.46,0,0,0,,,,,,,,,
2002,9,6,18.12,18.12,13.3929,0,6.69645,,,,,,,,,
2002,9,7,0,0,0,0,0,,,,,,,,,
2002,9,8,12.62,12.62,4.31837,0,2.159185,,,,,,,,,
2002,9,9,18.18,18.18,20.5468,9.53379,15.040295,,,,,,,,,
2002,9,10,0,0,13.5706,0,6.7853,,,,,,,,,
2002,9,11,0,0,5.59256,0,2.79628,,,,,,,,,
2002,9,12,22.87,22.87,0,0,0,,,,,,,,,
2002,9,13,26.16,26.16,0,20.0151,10.00755,,,,,,,,,
2002,9,14,26.33,26.33,0,30.2218,15.1109,,,,,,,,,
2002,9,15,22.94,22.94,1.85533,22.8922,12.373765,,,,,,,,,
2002,9,16,21.51,21.51,6.62948,2.46516,4.54732,,,,,,,,,
2002,9,17,22.37,22.37,0,0,0,,,,,,,,,
2002,9,18,23.16,23.16,0.103221,0,0.0516105,,,,,,,,,
2002,9,19,25.83,25.83,6.81067,0,3.405335,,,,,,,,,
2002,9,20,21.71,21.71,20.8728,11.9928,16.4328,,,,,,,,,
2002,9,21,35.73,35.73,21.5446,0,10.7723,,,,,,,,,
2002,9,22,42.35,42.35,3.49264,0,1.74632,,,,,,,,,
2002,9,23,54.63,54.63,6.53575,11.113,8.824375,,,,,,,,,
2002,9,24,0,0,22.4823,32.592,27.53715,,,,,,,,,
2002,9,25,0,0,5.24133,74.7695,40.005415,,,,,,,,,
2002,9,26,0,0,11.8333,0,5.91665,,,,,,,,,
2002,9,27,0,0,43.1622,15.0695,29.11585,,,,,,,,,
2002,9,28,0,0,6.50902,26.0749,16.29196,,,,,,,,,
2002,9,29,0,0,0.557703,53.2414,26.8995515,,,,,,,,,
2002,9,30,0,0,6.06885,27.8628,16.965825,,,,,,,,,
2002,10,1,0,0,0.546044,43.9548,22.250422,,,,,,,,,
2002,10,2,0,0,5.44505,0,2.722525,,,,,,,,,
2002,10,3,0,0,0.149306,0,0.074653,,,,,,,,,
2002,10,4,19.75,19.75,0,0,0,,,,,,,,,
2002,10,5,12.93,12.93,0,0,0,,,,,,,,,
2002,10,6,0,0,0,0,0,,,,,,,,,
2002,10,7,0,0,0,0,0,,,,,,,,,
2002,10,8,0,0,2.50434,15.2634,8.88387,,,,,,,,,
2002,10,9,0,0,0.231592,0,0.115796,,,,,,,,,
2002,10,10,5.3,5.3,0,0,0,,,,,,,,,
2002,10,11,22.88,22.88,0.0510823,0,0.02554115,,,,,,,,,
2002,10,12,40.15,40.15,0.115917,0,0.0579585,,,,,,,,,
2002,10,13,21.36,21.36,0.26273,0,0.131365,,,,,,,,,
2002,10,14,20.75,20.75,0,0,0,,,,,,,,,
2002,10,15,0,0,0,0,0,,,,,,,,,
2002,10,16,0,0,0,0,0,,,,,,,,,
2002,10,17,0,0,0.0119409,0.245404,0.12867245,,,,,,,,,
2002,10,18,0,0,46.4069,0,23.20345,,,,,,,,,
2002,10,19,0,0,16.4002,0,8.2001,,,,,,,,,
2002,10,20,0,0,0,0,0,,,,,,,,,
2002,10,21,0,0,0,0,0,,,,,,,,,
2002,10,22,0,0,0,0,0,,,,,,,,,
2002,10,23,0,0,0,0,0,,,,,,,,,
2002,10,24,0,0,0.0382818,0,0.0191409,,,,,,,,,
2002,10,25,0,0,0,0,0,,,,,,,,,
2002,10,26,0,0,0,0,0,,,,,,,,,
2002,10,27,0,0,0,0,0,,,,,,,,,
2002,10,28,0,0,0,0,0,,,,,,,,,
2002,10,29,0,0,0,0,0,,,,,,,,,
2002,10,30,0,0,0,0,0,,,,,,,,,
2002,10,31,0,0,0,0,0,,,,,,,,,
2002,11,1,0,0,0,0,0,,,,,,,,,
2002,11,2,0,0,0,0.0272962,0.0136481,,,,,,,,,
2002,11,3,0,0,0,0,0,,,,,,,,,
2002,11,4,0,0,0,0,0,,,,,,,,,
2002,11,5,0,0,0,0,0,,,,,,,,,
2002,11,6,0,0,0,0,0,,,,,,,,,
2002,11,7,0,0,5.745,0,2.8725,,,,,,,,,
2002,11,8,0,0,0,0,0,,,,,,,,,
2002,11,9,0,0,0,0,0,,,,,,,,,
2002,11,10,0,0,0,0,0,,,,,,,,,
2002,11,11,0,0,15.0194,0,7.5097,,,,,,,,,
2002,11,12,0,0,35.5393,11.7346,23.63695,,,,,,,,,
2002,11,13,0,0,0,0,0,,,,,,,,,
2002,11,14,0,0,0,0,0,,,,,,,,,
2002,11,15,84.89,84.89,0,0,0,,,,,,,,,
2002,11,16,41.79,41.79,0,0,0,,,,,,,,,
2002,11,17,0,0,0,0,0,,,,,,,,,
2002,11,18,0,0,0,0,0,,,,,,,,,
2002,11,19,0,0,0,0,0,,,,,,,,,
2002,11,20,0,0,0,0,0,,,,,,,,,
2002,11,21,0,0,0,0,0,,,,,,,,,
2002,11,22,0,0,0,0,0,,,,,,,,,
2002,11,23,0,0,0,0,0,,,,,,,,,
2002,11,24,0,0,0,0,0,,,,,,,,,
2002,11,25,0,0,0,0,0,,,,,,,,,
2002,11,26,0,0,0,0,0,,,,,,,,,
2002,11,27,0,0,0,0,0,,,,,,,,,
2002,11,28,0,0,0,0,0,,,,,,,,,
2002,11,29,0,0,0,0,0,,,,,,,,,
2002,11,30,0,0,0,0,0,,,,,,,,,
2002,12,1,0,0,0,0,0,,,,,,,,,
2002,12,2,0,0,0,0,0,,,,,,,,,
2002,12,3,0,0,0,0,0,,,,,,,,,
2002,12,4,0,0,0,0,0,,,,,,,,,
2002,12,5,0,0,0,0,0,,,,,,,,,
2002,12,6,0,0,0,0,0,,,,,,,,,
2002,12,7,0,0,0,0,0,,,,,,,,,
2002,12,8,0,0,0,0,0,,,,,,,,,
2002,12,9,0,0,0,0,0,,,,,,,,,
2002,12,10,0,0,0,0,0,,,,,,,,,
2002,12,11,0,0,0,0,0,,,,,,,,,
2002,12,12,0,0,0,0,0,,,,,,,,,
2002,12,13,0,0,0,0,0,,,,,,,,,
2002,12,14,0,0,0,0,0,,,,,,,,,
2002,12,15,0,0,0,0,0,,,,,,,,,
2002,12,16,0,0,0,0,0,,,,,,,,,
2002,12,17,0,0,0,0,0,,,,,,,,,
2002,12,18,0,0,0,0,0,,,,,,,,,
2002,12,19,0,0,0,0,0,,,,,,,,,
2002,12,20,0,0,0,0,0,,,,,,,,,
2002,12,21,0,0,0,0,0,,,,,,,,,
2002,12,22,0,0,0,0,0,,,,,,,,,
2002,12,23,0,0,0,0,0,,,,,,,,,
2002,12,24,0,0,0,0.776891,0.3884455,,,,,,,,,
2002,12,25,0,0,0,0,0,,,,,,,,,
2002,12,26,0,0,0,0,0,,,,,,,,,
2002,12,27,0,0,0,0,0,,,,,,,,,
2002,12,28,0,0,0,0,0,,,,,,,,,
2002,12,29,0,0,0,0,0,,,,,,,,,
2002,12,30,49.35,49.35,0,0,0,,,,,,,,,
2002,12,31,10.05,10.05,0,0,0,,,,,,,,,
2003,1,1,0,0,0,1.16511,0.582555,,,,,,,,,
2003,1,2,0,0,0,0,0,,,,,,,,,
2003,1,3,0,0,0,0,0,,,,,,,,,
2003,1,4,0,0,0,0,0,,,,,,,,,
2003,1,5,0,0,0,0,0,,,,,,,,,
2003,1,6,0,0,0,0,0,,,,,,,,,
2003,1,7,0,0,0,0,0,,,,,,,,,
2003,1,8,0,0,0,0,0,,,,,,,,,
2003,1,9,0,0,0,0,0,,,,,,,,,
2003,1,10,0,0,0,0,0,,,,,,,,,
2003,1,11,0,0,0,0,0,,,,,,,,,
2003,1,12,0,0,1.07187,0,0.535935,,,,,,,,,
2003,1,13,0,0,7.84155,0,3.920775,,,,,,,,,
2003,1,14,0,0,0,0,0,,,,,,,,,
2003,1,15,0,0,0,0,0,,,,,,,,,
2003,1,16,0,0,0,0,0,,,,,,,,,
2003,1,17,17.2,17.2,0,0,0,,,,,,,,,
2003,1,18,0,0,0,0,0,,,,,,,,,
2003,1,19,0,0,0,0,0,,,,,,,,,
2003,1,20,0,0,0,0,0,,,,,,,,,
2003,1,21,0,0,0,0,0,,,,,,,,,
2003,1,22,0,0,0,0,0,,,,,,,,,
2003,1,23,0,0,0,0,0,,,,,,,,,
2003,1,24,0,0,0,0,0,,,,,,,,,
2003,1,25,0,0,0,0,0,,,,,,,,,
2003,1,26,0,0,0,0,0,,,,,,,,,
2003,1,27,0,0,0,0,0,,,,,,,,,
2003,1,28,0,0,0,0,0,,,,,,,,,
2003,1,29,0,0,0,7.18481,3.592405,,,,,,,,,
2003,1,30,0,0,0,0,0,,,,,,,,,
2003,1,31,0,0,0,0,0,,,,,,,,,
2003,2,1,0,0,0,3.32118,1.66059,,,,,,,,,
2003,2,2,0,0,0,0,0,,,,,,,,,
2003,2,3,0,0,0,0,0,,,,,,,,,
2003,2,4,0,0,0,0,0,,,,,,,,,
2003,2,5,0,0,0.733409,0,0.3667045,,,,,,,,,
2003,2,6,0,0,0,0,0,,,,,,,,,
2003,2,7,0,0,0,0.627918,0.313959,,,,,,,,,
2003,2,8,0,0,0,0,0,,,,,,,,,
2003,2,9,0,0,0.52739,0.33371,0.43055,,,,,,,,,
2003,2,10,0,0,0,0,0,,,,,,,,,
2003,2,11,0,0,0,0,0,,,,,,,,,
2003,2,12,0,0,6.84216,0,3.42108,,,,,,,,,
2003,2,13,0,0,0,0.0855537,0.04277685,,,,,,,,,
2003,2,14,0,0,0,0,0,,,,,,,,,
2003,2,15,0,0,0,0,0,,,,,,,,,
2003,2,16,0,0,0,0,0,,,,,,,,,
2003,2,17,0,0,0,0,0,,,,,,,,,
2003,2,18,0,0,0,0,0,,,,,,,,,
2003,2,19,0,0,4.64621,3.36519,4.0057,,,,,,,,,
2003,2,20,0,0,0,0,0,,,,,,,,,
2003,2,21,0,0,0,0,0,,,,,,,,,
2003,2,22,0,0,0,0,0,,,,,,,,,
2003,2,23,0,0,0,0,0,,,,,,,,,
2003,2,24,0,0,0,0.0938051,0.04690255,,,,,,,,,
2003,2,25,0,0,0,24.0734,12.0367,,,,,,,,,
2003,2,26,0,0,0,0.919906,0.459953,,,,,,,,,
2003,2,27,0,0,0,0,0,,,,,,,,,
2003,2,28,0,0,0,0,0,,,,,,,,,
2003,3,1,0,0,0,0,0,,,,,,,,,
2003,3,2,29.38,29.38,0,0,0,,,,,,,,,
2003,3,3,0,0,0,0,0,,,,,,,,,
2003,3,4,0,0,0,0,0,,,,,,,,,
2003,3,5,0,0,0,0,0,,,,,,,,,
2003,3,6,0,0,0,0,0,,,,,,,,,
2003,3,7,0,0,0,0,0,,,,,,,,,
2003,3,8,0,0,0,0,0,,,,,,,,,
2003,3,9,0,0,0,0,0,,,,,,,,,
2003,3,10,0,0,0,0,0,,,,,,,,,
2003,3,11,0,0,6.04864,0,3.02432,,,,,,,,,
2003,3,12,0,0,17.7032,18.8492,18.2762,,,,,,,,,
2003,3,13,0,0,1.53025,0,0.765125,,,,,,,,,
2003,3,14,0,0,5.13214,0.0151679,2.57365395,,,,,,,,,
2003,3,15,0,0,0,0,0,,,,,,,,,
2003,3,16,0,0,19.2979,0.0978431,9.69787155,,,,,,,,,
2003,3,17,0,0,9.84687,15.8808,12.863835,,,,,,,,,
2003,3,18,0,0,0,3.72402,1.86201,,,,,,,,,
2003,3,19,0,0,0,0.0451368,0.0225684,,,,,,,,,
2003,3,20,0,0,0,0,0,,,,,,,,,
2003,3,21,0,0,0,4.11637,2.058185,,,,,,,,,
2003,3,22,20.13,20.13,0,1.2459,0.62295,,,,,,,,,
2003,3,23,0,0,0,0,0,,,,,,,,,
2003,3,24,0,0,0,0,0,,,,,,,,,
2003,3,25,0,0,0,0,0,,,,,,,,,
2003,3,26,0,0,0,20.2759,10.13795,,,,,,,,,
2003,3,27,0,0,20.86,0,10.43,,,,,,,,,
2003,3,28,0,0,0,2.55297,1.276485,,,,,,,,,
2003,3,29,0,0,1.48123,3.68902,2.585125,,,,,,,,,
2003,3,30,0,0,12.7509,0,6.37545,,,,,,,,,
2003,3,31,0,0,0,0,0,,,,,,,,,
2003,4,1,0,0,0,0,0,,,,,,,,,
2003,4,2,0,0,0,0,0,,,,,,,,,
2003,4,3,0,0,0,0,0,,,,,,,,,
2003,4,4,0,0,13.2651,0.495228,6.880164,,,,,,,,,
2003,4,5,0,0,0,4.32109,2.160545,,,,,,,,,
2003,4,6,0,0,0,0,0,,,,,,,,,
2003,4,7,0,0,0,0,0,,,,,,,,,
2003,4,8,0,0,0,0,0,,,,,,,,,
2003,4,9,0,0,0,0,0,,,,,,,,,
2003,4,10,0,0,0,0,0,,,,,,,,,
2003,4,11,0,0,0,6.5856,3.2928,,,,,,,,,
2003,4,12,0,0,0,7.04256,3.52128,,,,,,,,,
2003,4,13,0,0,0,8.74973,4.374865,,,,,,,,,
2003,4,14,0,0,24.3334,18.096,21.2147,,,,,,,,,
2003,4,15,0,0,0,0,0,,,,,,,,,
2003,4,16,0,0,16.7315,0,8.36575,,,,,,,,,
2003,4,17,0,0,6.04951,2.35619,4.20285,,,,,,,,,
2003,4,18,0,0,8.93343,0,4.466715,,,,,,,,,
2003,4,19,0,0,7.92724,1.9846,4.95592,,,,,,,,,
2003,4,20,0,0,15.7931,21.9689,18.881,,,,,,,,,
2003,4,21,0,0,18.109,11.5312,14.8201,,,,,,,,,
2003,4,22,0,0,9.02146,0,4.51073,,,,,,,,,
2003,4,23,0,0,9.42154,11.5524,10.48697,,,,,,,,,
2003,4,24,0,0,0,10.043,5.0215,,,,,,,,,
2003,4,25,0,0,0,7.46665,3.733325,,,,,,,,,
2003,4,26,0,0,0,46.0097,23.00485,,,,,,,,,
2003,4,27,0,0,4.8618,5.89958,5.38069,,,,,,,,,
2003,4,28,0,0,2.27284,0.325646,1.299243,,,,,,,,,
2003,4,29,0,0,5.96333,2.98585,4.47459,,,,,,,,,
2003,4,30,0,0,0,0,0,,,,,,,,,
2003,5,1,0,0,0,9.31882,4.65941,,,,,,,,,
2003,5,2,0,0,0.511968,0,0.255984,,,,,,,,,
2003,5,3,0,0,0,0,0,,,,,,,,,
2003,5,4,0,0,0,26.7565,13.37825,,,,,,,,,
2003,5,5,0,0,0,0,0,,,,,,,,,
2003,5,6,0,0,19.2087,0,9.60435,,,,,,,,,
2003,5,7,0,0,0,15.9462,7.9731,,,,,,,,,
2003,5,8,0,0,28.2162,0.242403,14.2293015,,,,,,,,,
2003,5,9,0,0,9.39692,0,4.69846,,,,,,,,,
2003,5,10,0,0,0,0,0,,,,,,,,,
2003,5,11,0,0,0,0,0,,,,,,,,,
2003,5,12,0,0,4.40983,0,2.204915,,,,,,,,,
2003,5,13,0,0,0.0362719,0,0.01813595,,,,,,,,,
2003,5,14,0,0,0,0.285906,0.142953,,,,,,,,,
2003,5,15,0,0,0,6.17592,3.08796,,,,,,,,,
2003,5,16,0,0,0,0,0,,,,,,,,,
2003,5,17,0,0,0,30.9068,15.4534,,,,,,,,,
2003,5,18,0,0,0,5.1949,2.59745,,,,,,,,,
2003,5,19,0,0,0,0,0,,,,,,,,,
2003,5,20,0,0,39.8474,12.3097,26.07855,,,,,,,,,
2003,5,21,0,0,2.45202,0,1.22601,,,,,,,,,
2003,5,22,0,0,20.8313,0,10.41565,,,,,,,,,
2003,5,23,0,0,0,0,0,,,,,,,,,
2003,5,24,0,0,29.0116,0,14.5058,,,,,,,,,
2003,5,25,0,0,0,58.26,29.13,,,,,,,,,
2003,5,26,0,0,0,12.2378,6.1189,,,,,,,,,
2003,5,27,0,0,20.2486,0.260739,10.2546695,,,,,,,,,
2003,5,28,0,0,0.885959,0.689884,0.7879215,,,,,,,,,
2003,5,29,0,0,0,31.9466,15.9733,,,,,,,,,
2003,5,30,0,0,0.103342,6.31616,3.209751,,,,,,,,,
2003,5,31,0,0,0,0,0,,,,,,,,,
2003,6,1,0,0,0,3.22911,1.614555,,,,,,,,,
2003,6,2,0,0,0,35.6454,17.8227,,,,,,,,,
2003,6,3,0,0,16.4836,3.5864,10.035,,,,,,,,,
2003,6,4,0,0,19.3919,0,9.69595,,,,,,,,,
2003,6,5,0,0,25.2826,5.27337,15.277985,,,,,,,,,
2003,6,6,0,0,0,0,0,,,,,,,,,
2003,6,7,0,0,28.6777,4.11841,16.398055,,,,,,,,,
2003,6,8,0,0,0.0744907,4.04472,2.05960535,,,,,,,,,
2003,6,9,22.57,22.57,22.1683,44.0105,33.0894,,,,,,,,,
2003,6,10,0,0,22.7442,37.6469,30.19555,,,,,,,,,
2003,6,11,0,0,31.4242,15.6611,23.54265,,,,,,,,,
2003,6,12,13.86,13.86,0,14.4395,7.21975,,,,,,,,,
2003,6,13,31.59,31.59,2.78894,85.792,44.29047,,,,,,,,,
2003,6,14,25.13,25.13,24.884,22.2271,23.55555,,,,,,,,,
2003,6,15,17.87,17.87,0,4.28917,2.144585,,,,,,,,,
2003,6,16,15.03,15.03,0,0,0,,,,,,,,,
2003,6,17,0,0,20.5031,0.251732,10.377416,,,,,,,,,
2003,6,18,5.75,5.75,0.201747,37.3753,18.7885235,,,,,,,,,
2003,6,19,22.89,22.89,0.474792,5.08499,2.779891,,,,,,,,,
2003,6,20,40.45,40.45,19.7314,42.872,31.3017,,,,,,,,,
2003,6,21,34.42,34.42,31.1641,0,15.58205,,,,,,,,,
2003,6,22,41.1,41.1,55.6781,37.2774,46.47775,,,,,,,,,
2003,6,23,44.26,44.26,19.3239,104.761,62.04245,,,,,,,,,
2003,6,24,36.2,36.2,0,1.19135,0.595675,,,,,,,,,
2003,6,25,16.66,16.66,0,53.9227,26.96135,,,,,,,,,
2003,6,26,18.18,18.18,3.32372,122.024,62.67386,,,,,,,,,
2003,6,27,17.43,17.43,33.1198,40.8622,36.991,,,,,,,,,
2003,6,28,0,0,39.9901,0.956219,20.4731595,,,,,,,,,
2003,6,29,0,0,15.7001,49.2293,32.4647,,,,,,,,,
2003,6,30,0,0,31.1412,71.8266,51.4839,,,,,,,,,
2003,7,1,0,0,0,0,0,,,,,,,,,
2003,7,2,0,0,0,8.20645,4.103225,,,,,,,,,
2003,7,3,0,0,0.151022,71.0885,35.619761,,,,,,,,,
2003,7,4,0,0,0,33.5365,16.76825,,,,,,,,,
2003,7,5,16.65,16.65,0.462783,0,0.2313915,,,,,,,,,
2003,7,6,0,0,6.36284,19.2438,12.80332,,,,,,,,,
2003,7,7,32.11,32.11,6.33839,22.3641,14.351245,,,,,,,,,
2003,7,8,39.81,39.81,10.5527,93.4822,52.01745,,,,,,,,,
2003,7,9,18.17,18.17,14.932,20.6714,17.8017,,,,,,,,,
2003,7,10,0,0,10.6343,1.97981,6.307055,,,,,,,,,
2003,7,11,0,0,9.87401,4.64732,7.260665,,,,,,,,,
2003,7,12,0,0,28.2172,61.8047,45.01095,,,,,,,,,
2003,7,13,0,0,30.4544,15.3214,22.8879,,,,,,,,,
2003,7,14,50.47,50.47,12.8956,0,6.4478,,,,,,,,,
2003,7,15,54.39,54.39,12.6511,20.6495,16.6503,,,,,,,,,
2003,7,16,42.99,42.99,10.6888,29.3868,20.0378,,,,,,,,,
2003,7,17,25.81,25.81,14.2586,13.3003,13.77945,,,,,,,,,
2003,7,18,0,0,0,17.0709,8.53545,,,,,,,,,
2003,7,19,0,0,0,16,8,,,,,,,,,
2003,7,20,0,0,1.44837,0,0.724185,,,,,,,,,
2003,7,21,8.93,8.93,1.47161,0.399456,0.935533,,,,,,,,,
2003,7,22,9.42,9.42,0,0.822956,0.411478,,,,,,,,,
2003,7,23,0.48,0.48,4.73734,6.03812,5.38773,,,,,,,,,
2003,7,24,0,0,23.7739,30.554,27.16395,,,,,,,,,
2003,7,25,13.02,13.02,15.3517,0,7.67585,,,,,,,,,
2003,7,26,10.43,10.43,4.22674,72.3842,38.30547,,,,,,,,,
2003,7,27,0,0,1.4207,13.4252,7.42295,,,,,,,,,
2003,7,28,0,0,0.746203,6.50171,3.6239565,,,,,,,,,
2003,7,29,0,0,35.8915,53.8458,44.86865,,,,,,,,,
2003,7,30,0,0,34.3443,94.7698,64.55705,,,,,,,,,
2003,7,31,0,0,0,5.06253,2.531265,,,,,,,,,
2003,8,1,21.62,21.62,0.691481,0.228942,0.4602115,,,,,,,,,
2003,8,2,47.18,47.18,0,6.61521,3.307605,,,,,,,,,
2003,8,3,41.78,41.78,12.9772,0,6.4886,,,,,,,,,
2003,8,4,32.28,32.28,8.64621,2.89544,5.770825,,,,,,,,,
2003,8,5,21.07,21.07,8.08903,0,4.044515,,,,,,,,,
2003,8,6,0,0,0,13.8098,6.9049,,,,,,,,,
2003,8,7,27.11,27.11,7.21334,18.8115,13.01242,,,,,,,,,
2003,8,8,73.49,73.49,0.388059,5.86485,3.1264545,,,,,,,,,
2003,8,9,55.05,55.05,1.52086,1.62729,1.574075,,,,,,,,,
