Year,Month,Day,P22,P23,P26,P27,P42,P43,P44,P45,P57,P58,P59,P60,P61,P76,P78,sp_avrg,Bogra,Dinajpur,Rangpur,Sayedpur,obs,Bias_corrected,RMSE,MAE,PBIAS,,,,,
1997,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3328,0,0,0,0.3332,,,,,,,,,
1997,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155952,9.91251,9.91251,9.91251,7.4382813,,,,,,,,,
1997,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8496,35.2129,35.2129,35.2129,34.622075,,,,,,,,,
1997,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4569,11.2186,11.2186,11.2186,12.528175,,,,,,,,,
1997,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9054,4.40311,4.40311,4.40311,12.7786825,,,,,,,,,
1997,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4058,4.04621,4.04621,4.04621,8.3861075,,,,,,,,,
1997,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144352,0,0,0,0.036088,,,,,,,,,
1997,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197926,5.7972,5.7972,5.7972,4.3973815,,,,,,,,,
1997,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93624,36.0607,36.0607,36.0607,29.029585,,,,,,,,,
1997,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1997,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1997,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31275,1.31275,1.31275,0.9845625,,,,,,,,,
1997,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1997,5,6,0,0,18.66,28.24,0,0,15.32,26.27,0,0,0,0,10.18,0,19.85,7.901333333,0,46.1891,46.1891,46.1891,34.641825,,,,,,,,,
1997,5,7,0,0,0,17.9,0,0,0.2,20.26,0,0,0,0,8.65,0,23.03,4.669333333,0,0,0,0,0,,,,,,,,,
1997,5,8,0,0,24.76,34.21,0,0,27.42,37,0,0,0,0,29.59,1.13,39.48,12.906,2.94129,0,0,0,0.7353225,,,,,,,,,
1997,5,9,0,0,0,19.73,0,0,14.91,26.36,0,0,0,0,21.81,0,33.55,7.757333333,0,0,0,0,0,,,,,,,,,
1997,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1997,5,11,0,0,0,17.18,0,0,13.03,25.86,0,0,0,0,21.52,0,35.16,7.516666667,0,0,0,0,0,,,,,,,,,
1997,5,12,0,0,27.6,36.5,0,14.16,32.35,42.33,0,0,0,20.19,36.99,26.19,51.44,19.18333333,0,0,0,0,0,,,,,,,,,
1997,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612669,25.6987,25.6987,25.6987,19.42719225,,,,,,,,,
1997,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1362,29.8216,29.8216,29.8216,26.90025,,,,,,,,,
1997,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3537,22.3537,22.3537,16.765275,,,,,,,,,
1997,5,16,0,0,27.77,35.5,0,19,28.85,35.27,0,0,9.61,23.36,29.58,24.5,32.24,17.712,3.03184,41.1105,41.1105,41.1105,31.590835,,,,,,,,,
1997,5,17,0,0,33,36.59,23.61,29.15,32.03,34.26,0,13.98,26.07,30.26,30.99,28.84,26.78,23.03733333,0,0,0,0,0,,,,,,,,,
1997,5,18,0,0,0,0,17.93,21.09,4.79,0,0,0,22.87,25.25,17.21,25.52,6.23,9.392666667,0,0,0,0,0,,,,,,,,,
1997,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4845,0,0,0,4.871125,,,,,,,,,
1997,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3739,6.59142,6.59142,6.59142,7.78704,,,,,,,,,
1997,5,21,0,0,0,14.29,0,0,0,19.25,0,0,0,0,0.34,0,24.14,3.868,1.23672,41.2667,41.2667,41.2667,31.259205,,,,,,,,,
1997,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5096,42.5096,42.5096,31.8822,,,,,,,,,
1997,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.1614,0,0,0,19.54035,,,,,,,,,
1997,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1743,0,0,0,5.543575,,,,,,,,,
1997,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9412,0,0,0,6.4853,,,,,,,,,
1997,5,26,0,0,19.06,25.93,0,16.11,25.46,31.04,0,0,9.24,22.8,29.97,28.9,37.82,16.422,27.8125,0,0,0,6.953125,,,,,,,,,
1997,5,27,0,0,26.54,30.95,22.18,27.22,31.6,35.15,18.51,24.5,28.24,32.03,35.99,37.61,39.81,26.022,12.9902,0,0,0,3.24755,,,,,,,,,
1997,5,28,15.59,23.75,32.26,31.08,37.26,40.39,40.15,37.82,35.63,41.48,45.6,48.22,46.82,54.72,46.61,38.492,28.6297,13.1358,13.1358,13.1358,17.009275,,,,,,,,,
1997,5,29,47.73,48.47,53.07,52.66,54.45,57.8,60.51,59.72,62.28,62.6,61.31,63.52,66.83,71.34,68.07,59.35733333,17.9617,23.1111,23.1111,23.1111,21.82375,,,,,,,,,
1997,5,30,26.25,28.86,44.44,49.45,31.14,37.73,47.91,53.71,31.39,31.73,31.68,39.08,50.69,40.65,59.98,40.31266667,0,7.12635,7.12635,7.12635,5.3447625,,,,,,,,,
1997,5,31,19.98,21.71,34.06,38.54,21.86,27.05,35.57,41.78,25.26,23.57,20.74,26.24,36.95,25.65,45.16,29.608,0,0,0,0,0,,,,,,,,,
1997,6,1,22.31,28.52,18.41,0,37.33,36.59,25.99,0,31.3,37.77,42.25,41.13,30.92,44.19,20.49,27.81333333,0,0.569266,0.569266,0.569266,0.4269495,,,,,,,,,
1997,6,2,18,21.5,0,0,28.69,24.83,0,0,29.42,31.23,32.38,28.85,0,31.93,0,16.45533333,7.82592,3.13549,3.13549,3.13549,4.3080975,,,,,,,,,
1997,6,3,0,0,0,0,19.61,0,0,0,22.08,23.99,25.05,18.35,0,23.56,0,8.842666667,7.13477,17.0725,17.0725,17.0725,14.5880675,,,,,,,,,
1997,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9372,14.1248,14.1248,14.1248,13.3279,,,,,,,,,
1997,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.71065,1.82972,1.82972,1.82972,3.5499525,,,,,,,,,
1997,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9939,52.1928,52.1928,52.1928,46.893075,,,,,,,,,
1997,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4981,8.44032,8.44032,8.44032,10.704765,,,,,,,,,
1997,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3597,52.866,52.866,52.866,47.739425,,,,,,,,,
1997,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33293,73.2847,73.2847,73.2847,55.7967575,,,,,,,,,
1997,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5342,20.5342,20.5342,15.40065,,,,,,,,,
1997,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90706,37.9837,37.9837,37.9837,28.96454,,,,,,,,,
1997,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.503,15.0648,15.0648,15.0648,15.67435,,,,,,,,,
1997,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01708,12.2625,12.2625,12.2625,9.701145,,,,,,,,,
1997,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.72,53.72,53.72,40.29,,,,,,,,,
1997,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6611,16.0187,16.0187,16.0187,13.6793,,,,,,,,,
1997,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88749,47.9242,47.9242,47.9242,37.6650225,,,,,,,,,
1997,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9444,68.558,68.558,68.558,54.9046,,,,,,,,,
1997,6,18,0,0,8.65,21.02,0,0,18.53,26.52,0,0,0,4.43,23.88,15.11,32.56,10.04666667,5.13034,0.652776,0.652776,0.652776,1.772167,,,,,,,,,
1997,6,19,0,0,29.49,31.98,28.09,31.85,33.25,33.88,18.1,27.68,34.16,37.8,37.32,41.82,34.75,28.01133333,10.5638,0,0,0,2.64095,,,,,,,,,
1997,6,20,24.41,29.46,31.42,26.28,32.18,33.46,30.13,25.37,23.77,27.76,30.85,31.33,28.26,30.94,22.59,28.54733333,13.5093,16.5714,16.5714,16.5714,15.805875,,,,,,,,,
1997,6,21,0,9.43,23.12,23.4,20.67,22.75,21.85,21.95,13.52,17.29,21.1,22.14,20.28,23.87,20.09,18.764,4.61283,33.8941,33.8941,33.8941,26.5737825,,,,,,,,,
1997,6,22,0,0,0,12.76,0,0,0,8.82,7,0,0,0,0,15.93,9.56,3.604666667,4.46277,0,0,0,1.1156925,,,,,,,,,
1997,6,23,0,0,11.04,19.89,0,0,14.12,20.55,0,0,0,12.68,16.37,16.1,21.28,8.802,5.84628,0,0,0,1.46157,,,,,,,,,
1997,6,24,0,0,0,0,0,0,0,0,0,4.9,16.95,16.06,0,21.49,0,3.96,12.5699,4.84964,4.84964,4.84964,6.779705,,,,,,,,,
1997,6,25,0,0,28.91,35.4,19.39,25.42,31.51,36.21,19.81,23.76,26.35,29.82,33.74,32.81,35.87,25.26666667,17.0649,8.43578,8.43578,8.43578,10.59306,,,,,,,,,
1997,6,26,0,0,0,2.24,0,0,0,0,13.98,14.12,15.24,9.64,0,17.54,0,4.850666667,9.56342,29.8295,29.8295,29.8295,24.76298,,,,,,,,,
1997,6,27,20.88,19.86,19.15,21.43,25.79,24.73,20.42,16.85,32.63,32.06,31.12,29.01,21.65,31.35,0,23.12866667,0.147105,61.3537,61.3537,61.3537,46.05205125,,,,,,,,,
1997,6,28,22.8,19.88,0,0,20.99,3.21,0,0,29.56,27.47,24.97,16.12,0,18.13,0,12.20866667,14.1115,35.7848,35.7848,35.7848,30.366475,,,,,,,,,
1997,6,29,0,0,0,0,0,0,0,0,14.74,0,0,0,0,0,0,0.982666667,24.0627,63.3867,63.3867,63.3867,53.5557,,,,,,,,,
1997,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5783,18.688,18.688,18.688,18.410575,,,,,,,,,
1997,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,13.3,0.957333333,7.42532,0.824245,0.824245,0.824245,2.47451375,,,,,,,,,
1997,7,2,0,0,0,8.8,0,0,4.35,17.13,0,0,0,10.89,16.19,18.36,23.26,6.598666667,6.85504,55.0459,55.0459,55.0459,42.998185,,,,,,,,,
1997,7,3,0,0,15.63,26.03,0,0,15.49,25.88,0,0,0,0,15.7,0,25.57,8.286666667,0,35.6425,35.6425,35.6425,26.731875,,,,,,,,,
1997,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,9.51,0.930666667,0,22.0763,22.0763,22.0763,16.557225,,,,,,,,,
1997,7,5,0,0,0,17.82,0,0,13.06,22.93,0,0,0,0,19.2,15.41,28.13,7.77,0,1.38609,1.38609,1.38609,1.0395675,,,,,,,,,
1997,7,6,0,0,0,16.57,0,0,11.19,20.51,0,0,0,5.81,17.65,16.45,25.03,7.547333333,11.8456,39.3303,39.3303,39.3303,32.459125,,,,,,,,,
1997,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64,0,0.442666667,9.77352,69.8555,69.8555,69.8555,54.835005,,,,,,,,,
1997,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.126,56.6214,56.6214,56.6214,46.49755,,,,,,,,,
1997,7,9,0,13.46,0,0,21.36,21.17,3.57,0,0,14.9,23.15,23.51,14.04,23.41,0,10.57133333,50.8432,18.6298,18.6298,18.6298,26.68315,,,,,,,,,
1997,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0929,11.4648,11.4648,11.4648,22.621825,,,,,,,,,
1997,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.2976,3.02587,3.02587,3.02587,15.5938025,,,,,,,,,
1997,7,12,0,0,6.69,23.4,0,0,5.51,23.1,0,0,0,0,4.02,0,22.62,5.689333333,40.2951,52.4752,52.4752,52.4752,49.430175,,,,,,,,,
1997,7,13,25.76,21.75,29.7,36.49,0,16.87,30.78,38.95,0,0,0,15.32,31.73,17.49,40.64,20.36533333,29.7406,0,0,0,7.43515,,,,,,,,,
1997,7,14,20.95,20.78,34.7,40.39,20.66,27.88,37.61,43.86,0,10.41,20.95,29.5,40.37,30.92,46.48,28.364,7.03463,0.202356,0.202356,0.202356,1.9104245,,,,,,,,,
1997,7,15,35.32,32.86,39.63,43.8,32.74,35.53,41.48,44.31,36.37,35.92,35.41,38.35,42.8,40.18,42.71,38.494,10.2294,3.78885,3.78885,3.78885,5.3989875,,,,,,,,,
1997,7,16,56.34,49.24,37.69,32.77,46.35,41.8,38.87,32.7,74.7,58.6,48.71,43.45,39.17,44.97,31.13,45.09933333,0.249147,24.6298,24.6298,24.6298,18.53463675,,,,,,,,,
1997,7,17,45.3,47.07,43.75,36.47,48.92,48.72,44.28,36.3,46.61,47.93,48.94,48.58,43.93,48.22,34.06,44.60533333,0.170146,8.97762,8.97762,8.97762,6.7757515,,,,,,,,,
1997,7,18,30.77,36.14,37.46,30.08,39.04,40.42,35.65,28.14,27.98,34.01,37.58,38.5,33.1,37.38,25.38,34.10866667,0,0,0,0,0,,,,,,,,,
1997,7,19,31.59,34.34,37.02,33.65,34.99,36.96,36.47,34.15,27.89,31.01,33.25,35.13,34.86,34.34,33.81,33.964,0,0.233126,0.233126,0.233126,0.1748445,,,,,,,,,
1997,7,20,39.79,40.02,35.9,28.64,40.86,40.54,36.18,29.1,42.94,42.24,41.81,40.77,35.89,40.63,28.71,37.60133333,0,0,0,0,0,,,,,,,,,
1997,7,21,21.39,23.49,0,0,22.91,16.71,0,0,0,13.74,19.82,11.06,0,0,0,8.608,2.30979,0,0,0,0.5774475,,,,,,,,,
1997,7,22,13.56,18.62,17.69,13.22,18.87,19.53,13.9,10.45,0,0,11.11,14.13,4.68,0,0,10.384,0,0,0,0,0,,,,,,,,,
1997,7,23,32.67,33.53,39.07,39.85,32.05,34.38,37.25,38.07,28.87,29.56,29.58,31.19,33.83,29.2,32.14,33.416,0,0,0,0,0,,,,,,,,,
1997,7,24,32.7,35.49,38.23,35.73,36.22,38.27,38.39,35.93,28.96,32.93,35.01,37.35,37.57,35.52,34.12,35.49466667,0,0,0,0,0,,,,,,,,,
1997,7,25,51.86,48.79,44.89,42.02,48.36,47.57,46.35,42.89,59.46,54.18,50.13,48.97,47.26,49.88,41.71,48.288,0,17.6514,17.6514,17.6514,13.23855,,,,,,,,,
1997,7,26,63.99,58.24,49.25,43.87,55.2,54.23,49.74,43.29,70.19,63.32,57.39,54.65,49.76,54.36,38.68,53.744,19.1728,6.13732,6.13732,6.13732,9.39619,,,,,,,,,
1997,7,27,38.45,39.35,33.28,24.06,38.64,37.29,30.5,19.78,36.65,37.11,36.91,34.64,27.04,31.97,0,31.04466667,29.6048,0,0,0,7.4012,,,,,,,,,
1997,7,28,0,8.82,12.36,0,12.83,14.73,3.6,0,0,0,0,0.45,0,0,0.96,3.583333333,30.2225,37.1957,37.1957,37.1957,35.4524,,,,,,,,,
1997,7,29,0,0,37.48,43.5,17.93,27.9,37.34,43.47,0,0,17.14,27.34,36.11,26.64,41.4,23.75,22.7389,0.580373,0.580373,0.580373,6.12000475,,,,,,,,,
1997,7,30,0,0,23.48,31.04,0,0.99,23.65,30.57,0,0,0,13.03,23.78,15.59,29.03,12.744,18.0497,40.0694,40.0694,40.0694,34.564475,,,,,,,,,
1997,7,31,0,11.05,53.18,66.87,17.31,33.87,53.43,67.37,0,6.3,15.12,32.57,53.49,31.2,64.83,33.77266667,18.6619,0,0,0,4.665475,,,,,,,,,
1997,8,1,40.33,44.37,65.73,72.69,47.6,55.24,64.83,70.41,40.79,43.59,46.13,52.66,62.04,51.62,62.84,54.72466667,25.1071,25.8053,25.8053,25.8053,25.63075,,,,,,,,,
1997,8,2,13.7,0,11.89,20.56,0,0,12.79,21.05,18.67,13.36,0,0,14.34,0,20.84,9.813333333,15.2169,3.17935,3.17935,3.17935,6.1887375,,,,,,,,,
1997,8,3,26.51,26.94,20.26,14.18,26.65,25.45,20.87,16.4,28.7,27.87,26.78,25.5,21.68,26.24,19.99,23.60133333,23.4123,18.3709,18.3709,18.3709,19.63125,,,,,,,,,
1997,8,4,0,0,25.37,30.83,0,15.8,25.08,30.56,0,0,0,16.41,24.77,17.63,28.48,14.32866667,18.1499,13.3312,13.3312,13.3312,14.535875,,,,,,,,,
1997,8,5,0,0,0,8.17,14.89,14.04,10.81,13.02,19.27,19.61,19.81,18.85,15.36,21.78,16.39,12.8,0,58.772,58.772,58.772,44.079,,,,,,,,,
1997,8,6,20.3,18.82,0,0,20.05,15.28,0,0,25.28,24.35,22.79,19.23,6.08,20.29,0,12.83133333,0,44.7984,44.7984,44.7984,33.5988,,,,,,,,,
1997,8,7,13.99,16.65,24.09,25.55,13.93,17.2,20.49,24.13,11.92,0,0,4.51,15.71,0,18.96,13.80866667,0,0.908354,0.908354,0.908354,0.6812655,,,,,,,,,
1997,8,8,0,0,0,0,1.17,0,0,0,0,0,12.58,7.43,0,13.6,0,2.318666667,7.50375,12.4888,12.4888,12.4888,11.2425375,,,,,,,,,
1997,8,9,0,0,0,0,0,0,0,0,14.14,14.62,15.84,10.6,0,16.81,0,4.800666667,28.942,70.44,70.44,70.44,60.0655,,,,,,,,,
1997,8,10,22.55,19.51,0,2.64,16.27,8.62,1.03,6.19,25.59,23.06,18.73,13.71,6.09,15.75,6.03,12.38466667,38.1907,20.5243,20.5243,20.5243,24.9409,,,,,,,,,
1997,8,11,0,0,0,10.37,0,0,8.54,16.76,15.6,12.75,5.06,11.63,15.62,17.32,23.08,9.115333333,18.6406,0,0,0,4.66015,,,,,,,,,
1997,8,12,12.23,0,0,0,0,0,0,0,20.22,15.53,0,0,0,0,0,3.198666667,32.7522,0,0,0,8.18805,,,,,,,,,
1997,8,13,0,0,18.92,26.89,0,0,18.33,26.45,0,0,0,0,17.77,0,24.08,8.829333333,40.825,18.8107,18.8107,18.8107,24.314275,,,,,,,,,
1997,8,14,0,0,36.65,46.97,0,18.19,37.72,48.2,0,0,0,19.56,38.46,20.26,47.17,20.87866667,6.77715,23.0868,23.0868,23.0868,19.0093875,,,,,,,,,
1997,8,15,29.47,25,31.29,38.16,16.35,18.85,29.12,35.61,28.43,23.8,13.79,15.34,25.97,10.47,28.03,24.64533333,1.65258,0,0,0,0.413145,,,,,,,,,
1997,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538024,20.1159,20.1159,20.1159,15.221431,,,,,,,,,
1997,8,17,13.21,4.07,5.69,13.66,13.19,12.56,11,14.23,17.9,17.84,17.79,16.59,14.19,20.89,15.66,13.898,3.09639,10.6723,10.6723,10.6723,8.7783225,,,,,,,,,
1997,8,18,0,0,2.07,18.22,0,0,16.16,22.97,0,0,1.09,16.49,21.94,21.99,27.63,9.904,14.5258,0,0,0,3.63145,,,,,,,,,
1997,8,19,0,0,13.88,20.88,0,13.35,17.79,22.77,0,0,15.36,19.64,21.25,22.14,24.05,12.74066667,5.07926,0,0,0,1.269815,,,,,,,,,
1997,8,20,16.48,14.7,0,0,18.92,0,0,0,20.91,22,22.57,15.18,0,20.08,0,10.056,0.043052,0,0,0,0.010763,,,,,,,,,
1997,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17618,3.17618,3.17618,2.382135,,,,,,,,,
1997,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84735,3.84735,3.84735,2.8855125,,,,,,,,,
1997,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1031,0,0,0,3.525775,,,,,,,,,
1997,8,24,0,0,27.12,35.65,0,0,26.87,35.66,0,0,0,0,26.69,4.6,33.55,12.676,0,0,0,0,0,,,,,,,,,
1997,8,25,17.03,14.19,17.83,22.15,10.04,13.46,16.35,20.83,12.42,9.41,10.21,13.69,15.45,15.93,18.85,15.18933333,17.9141,0.347407,0.347407,0.347407,4.73908025,,,,,,,,,
1997,8,26,15.63,6.83,25.52,31.41,0,2.57,21.98,28.23,0,0,0,0,16.44,0,20.17,11.252,0,0,0,0,0,,,,,,,,,
1997,8,27,0,0,15.9,23.54,0,0,11.89,20.71,0,0,0,0,1.63,0,14.79,5.897333333,23.3958,0,0,0,5.84895,,,,,,,,,
1997,8,28,0,0,0,12.61,0,0,13.9,20.46,0,0,0,12.69,19.89,16.54,26.92,8.200666667,11.1564,13.9909,13.9909,13.9909,13.282275,,,,,,,,,
1997,8,29,0,0,0,17.67,0,0,0,17.66,0,0,0,0,0,0,16.43,3.450666667,35.4593,0,0,0,8.864825,,,,,,,,,
1997,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6403,1.65324,1.65324,1.65324,5.150005,,,,,,,,,
1997,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7521,4.51572,4.51572,4.51572,8.574815,,,,,,,,,
1997,9,1,0,0,28.92,38.35,0,0,28.9,38.37,0,0,0,0,28.5,1.09,36.77,13.39333333,0,7.12286,7.12286,7.12286,5.342145,,,,,,,,,
1997,9,2,33.62,28.59,0,0,21.41,6.37,0,0,36.45,29.3,21.86,3.65,0,0,0,12.08333333,6.93073,7.12077,7.12077,7.12077,7.07326,,,,,,,,,
1997,9,3,16.15,0,0,13.87,0,0,0,10.34,20.7,15.8,0,0,0,0,0,5.124,25.6357,29.5632,29.5632,29.5632,28.581325,,,,,,,,,
1997,9,4,18.92,13.33,0,0,0,0,0,0,18.27,11.92,0,0,0,0,0,4.162666667,22.155,23.9622,23.9622,23.9622,23.5104,,,,,,,,,
1997,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.169,16.5493,16.5493,16.5493,22.954225,,,,,,,,,
1997,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0436,0,0,0,6.0109,,,,,,,,,
1997,9,7,0,0,0,0,0,0,0,0,4.96,0,0,0,0,0,0,0.330666667,0,0,0,0,0,,,,,,,,,
1997,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0163,10.0163,10.0163,7.512225,,,,,,,,,
1997,9,9,0,0,13.68,24.05,0,0,13.5,24.14,0,0,0,0,13.85,0,23.51,7.515333333,0,0,0,0,0,,,,,,,,,
1997,9,10,20.76,25.21,35.45,36.89,29.11,32.56,36,37.59,22.81,26.8,29.59,32.64,36.1,32.85,36.52,31.392,0,0,0,0,0,,,,,,,,,
1997,9,11,29.12,27.49,29.67,31.75,29.07,29.6,31.53,32.57,36.23,34.56,32.5,32.46,33.25,35.54,32.24,31.83866667,0,0.683382,0.683382,0.683382,0.5125365,,,,,,,,,
1997,9,12,41.15,38.93,35.35,31.75,36.31,36.14,35.13,32.52,39.53,37.79,35.7,35.5,34.46,35.17,32,35.82866667,19.5679,18.7051,18.7051,18.7051,18.9208,,,,,,,,,
1997,9,13,13.8,17.78,26.1,27.34,17.53,19.18,20.53,23.24,17.85,15.31,6.8,5.72,10.32,0,6.78,15.21866667,41.4965,19.4497,19.4497,19.4497,24.9614,,,,,,,,,
1997,9,14,29.56,29.6,27.08,24.12,28.39,27.76,25.57,23.51,29.48,28.34,26.88,25.96,24.09,26.51,22.61,26.63066667,2.14746,32.587,32.587,32.587,24.977115,,,,,,,,,
1997,9,15,23.53,27.09,35.74,36.87,28.8,31.12,33.7,35.4,26.06,27.12,27.59,29.53,31.71,29.73,31.18,30.34466667,12.1018,0,0,0,3.02545,,,,,,,,,
1997,9,16,30.23,35.12,40.89,38.17,39.28,41.58,40.19,36.53,33.63,37.54,39.98,41.12,39.05,39.85,31.21,37.62466667,20.5114,3.09779,3.09779,3.09779,7.4511925,,,,,,,,,
1997,9,17,27.91,30.21,34.26,32.91,31.4,33.23,33.3,32.66,27.24,29.43,30.67,31.97,32.5,30.97,30.06,31.248,5.85915,0,0,0,1.4647875,,,,,,,,,
1997,9,18,27.98,30.64,31.74,28.07,32.53,33.71,31.77,28.6,27.07,30.02,32.12,32.89,31.61,32.54,28.82,30.674,17.1293,33.2793,33.2793,33.2793,29.2418,,,,,,,,,
1997,9,19,31.09,29.52,17.58,0,27.18,24.17,16.6,4.78,33.07,29.74,26.46,23.25,16.19,22.73,9.12,20.76533333,33.5172,82.9805,82.9805,82.9805,70.614675,,,,,,,,,
1997,9,20,30.2,28.63,22.34,19.49,27.12,25.82,23.98,22.57,32.08,29.79,27.37,26.41,25.52,27.79,26.61,26.38133333,30.2737,0,0,0,7.568425,,,,,,,,,
1997,9,21,20.03,18.56,0,0,21.08,14.07,0,0,25.28,25.06,24.32,19.2,0,22.96,0,12.704,0,0,0,0,0,,,,,,,,,
1997,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80331,57.7514,57.7514,57.7514,44.0143775,,,,,,,,,
1997,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24215,48.775,48.775,48.775,37.6417875,,,,,,,,,
1997,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1997,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4925,10.5897,10.5897,10.5897,12.8154,,,,,,,,,
1997,9,26,0,0,0,0,0,0,0,0,15.86,8.87,0,0,0,0,0,1.648666667,66.4023,0.147586,0.147586,0.147586,16.7112645,,,,,,,,,
1997,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9776,0,0,0,4.7444,,,,,,,,,
1997,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1997,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40049,1.40049,1.40049,1.0503675,,,,,,,,,
1997,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1997,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167552,6.41809,6.41809,6.41809,4.8554555,,,,,,,,,
1997,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1997,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1997,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1997,10,5,6.24,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0,0,0,0,0,,,,,,,,,
1997,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1997,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878206,0,0,0,0.02195515,,,,,,,,,
